episode,total_reward,steps,success,epsilon,q_states
3462,68,52,1,0.05,26082
3463,83,27,1,0.05,26083
3464,106,5,1,0.05,26083
3465,127,16,1,0.05,26083
3466,121,13,1,0.05,26084
3467,99,10,1,0.05,26085
3468,122,15,1,0.05,26085
3469,114,8,1,0.05,26085
3470,104,3,1,0.05,26085
3471,111,7,1,0.05,26085
3472,93,16,1,0.05,26088
3473,114,17,1,0.05,26090
3474,90,17,1,0.05,26092
3475,118,10,1,0.05,26092
3476,100,7,1,0.05,26092
3477,62,29,1,0.05,26098
3478,111,9,1,0.05,26098
3479,114,8,1,0.05,26098
3480,112,22,1,0.05,26102
3481,106,25,1,0.05,26102
3482,96,21,1,0.05,26104
3483,114,8,1,0.05,26104
3484,121,14,1,0.05,26105
3485,91,23,1,0.05,26107
3486,114,10,1,0.05,26107
3487,125,14,1,0.05,26109
3488,111,16,1,0.05,26109
3489,31,51,1,0.05,26119
3490,125,17,1,0.05,26121
3491,102,2,1,0.05,26121
3492,71,24,1,0.05,26124
3493,101,9,1,0.05,26125
3494,115,14,1,0.05,26125
3495,133,20,1,0.05,26126
3496,108,19,1,0.05,26131
3497,102,23,1,0.05,26131
3498,109,13,1,0.05,26133
3499,47,21,1,0.05,26139
3500,108,8,1,0.05,26139
3501,83,13,1,0.05,26141
3502,100,22,1,0.05,26142
3503,102,14,1,0.05,26145
3504,122,15,1,0.05,26145
3505,107,6,1,0.05,26145
3506,115,19,1,0.05,26148
3507,97,17,1,0.05,26149
3508,94,16,1,0.05,26152
3509,112,10,1,0.05,26152
3510,120,11,1,0.05,26153
3511,117,28,1,0.05,26153
3512,50,33,1,0.05,26161
3513,56,24,1,0.05,26164
3514,91,12,1,0.05,26167
3515,134,19,1,0.05,26167
3516,110,6,1,0.05,26168
3517,107,6,1,0.05,26168
3518,100,1,1,0.05,26168
3519,73,16,1,0.05,26171
3520,115,10,1,0.05,26171
3521,117,10,1,0.05,26171
3522,105,14,1,0.05,26173
3523,100,4,1,0.05,26173
3524,40,26,1,0.05,26178
3525,112,11,1,0.05,26178
3526,79,17,1,0.05,26179
3527,111,14,1,0.05,26180
3528,96,7,1,0.05,26181
3529,90,14,1,0.05,26184
3530,102,2,1,0.05,26184
3531,82,13,1,0.05,26187
3532,118,10,1,0.05,26187
3533,84,22,1,0.05,26191
3534,101,14,1,0.05,26191
3535,62,36,1,0.05,26198
3536,112,7,1,0.05,26198
3537,106,10,1,0.05,26198
3538,81,22,1,0.05,26200
3539,124,14,1,0.05,26200
3540,107,5,1,0.05,26201
3541,103,18,1,0.05,26201
3542,100,23,1,0.05,26208
3543,126,14,1,0.05,26208
3544,116,11,1,0.05,26209
3545,111,14,1,0.05,26209
3546,101,12,1,0.05,26211
3547,101,31,1,0.05,26214
3548,109,7,1,0.05,26214
3549,100,1,1,0.05,26214
3550,109,13,1,0.05,26215
3551,104,3,1,0.05,26215
3552,107,16,1,0.05,26218
3553,50,25,1,0.05,26222
3554,93,16,1,0.05,26223
3555,112,16,1,0.05,26223
3556,111,9,1,0.05,26224
3557,104,3,1,0.05,26225
3558,111,7,1,0.05,26225
3559,102,2,1,0.05,26226
3560,100,19,1,0.05,26230
3561,105,34,1,0.05,26231
3562,95,17,1,0.05,26232
3563,72,26,1,0.05,26237
3564,122,12,1,0.05,26237
3565,112,8,1,0.05,26238
3566,41,41,1,0.05,26252
3567,75,23,1,0.05,26254
3568,110,6,1,0.05,26254
3569,102,2,1,0.05,26254
3570,47,22,1,0.05,26260
3571,112,7,1,0.05,26260
3572,101,2,1,0.05,26260
3573,108,6,1,0.05,26261
3574,95,13,1,0.05,26264
3575,117,23,1,0.05,26268
3576,105,17,1,0.05,26269
3577,112,14,1,0.05,26269
3578,105,7,1,0.05,26269
3579,61,30,1,0.05,26274
3580,107,24,1,0.05,26279
3581,113,15,1,0.05,26280
3582,99,16,1,0.05,26285
3583,94,4,1,0.05,26286
3584,98,26,1,0.05,26292
3585,86,21,1,0.05,26297
3586,110,13,1,0.05,26297
3587,33,44,1,0.05,26304
3588,110,14,1,0.05,26305
3589,78,28,1,0.05,26310
3590,123,16,1,0.05,26310
3591,62,28,1,0.05,26318
3592,114,8,1,0.05,26318
3593,110,21,1,0.05,26319
3594,105,14,1,0.05,26319
3595,114,8,1,0.05,26319
3596,111,18,1,0.05,26322
3597,82,23,1,0.05,26327
3598,61,26,1,0.05,26334
3599,103,3,1,0.05,26334
3600,102,2,1,0.05,26334
3601,107,5,1,0.05,26334
3602,83,13,1,0.05,26335
3603,111,13,1,0.05,26335
3604,115,14,1,0.05,26336
3605,98,23,1,0.05,26343
3606,109,7,1,0.05,26343
3607,115,10,1,0.05,26343
3608,118,10,1,0.05,26344
3609,94,33,1,0.05,26348
3610,105,4,1,0.05,26348
3611,102,8,1,0.05,26348
3612,102,2,1,0.05,26348
3613,84,21,1,0.05,26350
3614,64,10,1,0.05,26354
3615,124,14,1,0.05,26354
3616,122,15,1,0.05,26354
3617,100,4,1,0.05,26354
3618,32,25,1,0.05,26364
3619,116,12,1,0.05,26364
3620,98,24,1,0.05,26366
3621,104,3,1,0.05,26366
3622,117,10,1,0.05,26366
3623,83,17,1,0.05,26371
3624,81,40,1,0.05,26383
3625,106,13,1,0.05,26384
3626,102,2,1,0.05,26384
3627,104,11,1,0.05,26385
3628,135,20,1,0.05,26385
3629,99,5,1,0.05,26386
3630,113,8,1,0.05,26386
3631,101,23,1,0.05,26389
3632,119,25,1,0.05,26391
3633,113,13,1,0.05,26392
3634,110,21,1,0.05,26393
3635,101,25,1,0.05,26395
3636,117,10,1,0.05,26395
3637,114,10,1,0.05,26395
3638,94,7,1,0.05,26398
3639,106,23,1,0.05,26401
3640,10,34,1,0.05,26410
3641,112,13,1,0.05,26410
3642,52,39,1,0.05,26416
3643,120,11,1,0.05,26416
3644,53,31,1,0.05,26423
3645,121,17,1,0.05,26423
3646,119,22,1,0.05,26424
3647,104,3,1,0.05,26424
3648,115,10,1,0.05,26424
3649,106,4,1,0.05,26424
3650,110,18,1,0.05,26426
3651,116,19,1,0.05,26429
3652,110,6,1,0.05,26429
3653,112,9,1,0.05,26429
3654,85,18,1,0.05,26431
3655,123,14,1,0.05,26431
3656,79,24,1,0.05,26435
3657,110,18,1,0.05,26436
3658,38,25,1,0.05,26442
3659,111,7,1,0.05,26442
3660,111,7,1,0.05,26443
3661,61,18,1,0.05,26446
3662,116,9,1,0.05,26446
3663,128,19,1,0.05,26446
3664,111,13,1,0.05,26446
3665,100,8,1,0.05,26446
3666,100,1,1,0.05,26446
3667,86,24,1,0.05,26448
3668,103,10,1,0.05,26448
3669,106,4,1,0.05,26448
3670,103,11,1,0.05,26451
3671,96,6,1,0.05,26451
3672,115,16,1,0.05,26452
3673,91,12,1,0.05,26454
3674,105,9,1,0.05,26455
3675,59,25,1,0.05,26459
3676,103,21,1,0.05,26461
3677,29,34,1,0.05,26470
3678,91,18,1,0.05,26474
3679,110,6,1,0.05,26474
3680,111,8,1,0.05,26474
3681,112,10,1,0.05,26474
3682,115,16,1,0.05,26474
3683,100,21,1,0.05,26481
3684,100,1,1,0.05,26481
3685,85,21,1,0.05,26483
3686,71,14,1,0.05,26487
3687,112,15,1,0.05,26487
3688,114,26,1,0.05,26491
3689,81,21,1,0.05,26495
3690,104,23,1,0.05,26497
3691,104,3,1,0.05,26497
3692,67,18,1,0.05,26500
3693,51,18,1,0.05,26506
3694,80,10,1,0.05,26507
3695,107,5,1,0.05,26507
3696,117,10,1,0.05,26507
3697,118,15,1,0.05,26507
3698,-28,50,1,0.05,26519
3699,90,22,1,0.05,26526
3700,104,3,1,0.05,26526
3701,93,16,1,0.05,26527
3702,102,2,1,0.05,26527
3703,110,23,1,0.05,26530
3704,78,18,1,0.05,26534
3705,77,23,1,0.05,26534
3706,125,17,1,0.05,26534
3707,109,18,1,0.05,26535
3708,81,20,1,0.05,26541
3709,116,13,1,0.05,26541
3710,120,11,1,0.05,26541
3711,30,46,1,0.05,26550
3712,104,3,1,0.05,26550
3713,42,35,1,0.05,26555
3714,108,5,1,0.05,26555
3715,66,17,1,0.05,26560
3716,113,15,1,0.05,26560
3717,102,2,1,0.05,26560
3718,100,7,1,0.05,26560
3719,104,6,1,0.05,26560
3720,116,9,1,0.05,26560
3721,95,22,1,0.05,26565
3722,114,21,1,0.05,26566
3723,113,14,1,0.05,26567
3724,85,8,1,0.05,26569
3725,96,14,1,0.05,26571
3726,98,3,1,0.05,26571
3727,117,11,1,0.05,26571
3728,106,10,1,0.05,26572
3729,-11,55,1,0.05,26585
3730,93,4,1,0.05,26585
3731,125,14,1,0.05,26585
3732,112,7,1,0.05,26585
3733,102,2,1,0.05,26585
3734,105,4,1,0.05,26586
3735,106,15,1,0.05,26586
3736,122,18,1,0.05,26587
3737,48,20,1,0.05,26591
3738,133,20,1,0.05,26591
3739,112,10,1,0.05,26593
3740,88,11,1,0.05,26595
3741,126,16,1,0.05,26596
3742,108,15,1,0.05,26597
3743,101,17,1,0.05,26598
3744,91,21,1,0.05,26602
3745,115,16,1,0.05,26602
3746,85,34,1,0.05,26606
3747,110,12,1,0.05,26606
3748,114,26,1,0.05,26610
3749,104,3,1,0.05,26610
3750,0,47,1,0.05,26616
3751,77,23,1,0.05,26617
3752,91,18,1,0.05,26622
3753,113,8,1,0.05,26622
3754,115,9,1,0.05,26622
3755,123,16,1,0.05,26622
3756,114,11,1,0.05,26622
3757,102,2,1,0.05,26622
3758,122,12,1,0.05,26622
3759,40,39,1,0.05,26627
3760,73,25,1,0.05,26634
3761,105,4,1,0.05,26634
3762,108,5,1,0.05,26634
3763,105,19,1,0.05,26634
3764,97,15,1,0.05,26638
3765,65,32,1,0.05,26648
3766,104,5,1,0.05,26648
3767,13,44,1,0.05,26656
3768,112,7,1,0.05,26656
3769,108,24,1,0.05,26660
3770,117,30,1,0.05,26665
3771,106,4,1,0.05,26665
3772,67,31,1,0.05,26670
3773,134,19,1,0.05,26670
3774,114,11,1,0.05,26672
3775,108,6,1,0.05,26672
3776,66,19,1,0.05,26677
3777,121,30,1,0.05,26681
3778,99,25,1,0.05,26685
3779,108,15,1,0.05,26686
3780,114,20,1,0.05,26687
3781,116,13,1,0.05,26687
3782,101,26,1,0.05,26691
3783,122,16,1,0.05,26691
3784,106,4,1,0.05,26691
3785,81,26,1,0.05,26691
3786,82,17,1,0.05,26695
3787,131,18,1,0.05,26695
3788,116,9,1,0.05,26695
3789,120,12,1,0.05,26697
3790,121,14,1,0.05,26698
3791,104,3,1,0.05,26698
3792,102,2,1,0.05,26698
3793,72,24,1,0.05,26707
3794,96,14,1,0.05,26707
3795,100,1,1,0.05,26707
3796,114,14,1,0.05,26709
3797,129,16,1,0.05,26709
3798,115,19,1,0.05,26710
3799,105,4,1,0.05,26710
3800,133,20,1,0.05,26711
3801,130,16,1,0.05,26711
3802,117,11,1,0.05,26711
3803,95,25,1,0.05,26715
3804,105,7,1,0.05,26716
3805,115,22,1,0.05,26717
3806,118,19,1,0.05,26718
3807,121,12,1,0.05,26718
3808,8,37,1,0.05,26726
3809,108,7,1,0.05,26726
3810,40,20,1,0.05,26729
3811,106,5,1,0.05,26730
3812,106,7,1,0.05,26730
3813,105,4,1,0.05,26730
3814,103,22,1,0.05,26731
3815,88,22,1,0.05,26735
3816,107,30,1,0.05,26741
3817,109,8,1,0.05,26741
3818,108,5,1,0.05,26741
3819,106,4,1,0.05,26741
3820,102,2,1,0.05,26741
3821,92,12,1,0.05,26743
3822,52,36,1,0.05,26752
3823,100,1,1,0.05,26752
3824,95,14,1,0.05,26753
3825,116,27,1,0.05,26756
3826,90,14,1,0.05,26761
3827,84,23,1,0.05,26763
3828,103,3,1,0.05,26763
3829,104,19,1,0.05,26765
3830,75,26,1,0.05,26771
3831,97,28,1,0.05,26775
3832,113,8,1,0.05,26775
3833,101,13,1,0.05,26776
3834,108,8,1,0.05,26776
3835,113,16,1,0.05,26778
3836,124,18,1,0.05,26778
3837,114,9,1,0.05,26778
3838,106,4,1,0.05,26778
3839,107,23,1,0.05,26781
3840,98,11,1,0.05,26782
3841,121,21,1,0.05,26784
3842,106,4,1,0.05,26786
3843,118,13,1,0.05,26787
3844,108,5,1,0.05,26787
3845,117,10,1,0.05,26787
3846,115,28,1,0.05,26789
3847,62,34,1,0.05,26794
3848,110,12,1,0.05,26794
3849,95,13,1,0.05,26794
3850,113,10,1,0.05,26794
3851,118,10,1,0.05,26794
3852,93,14,1,0.05,26797
3853,101,21,1,0.05,26798
3854,119,18,1,0.05,26800
3855,128,17,1,0.05,26801
3856,100,16,1,0.05,26804
3857,131,18,1,0.05,26804
3858,97,18,1,0.05,26807
3859,119,12,1,0.05,26807
3860,111,7,1,0.05,26807
3861,122,13,1,0.05,26807
3862,120,11,1,0.05,26807
3863,124,15,1,0.05,26808
3864,76,25,1,0.05,26821
3865,105,12,1,0.05,26823
3866,117,20,1,0.05,26824
3867,122,13,1,0.05,26824
3868,107,6,1,0.05,26824
3869,94,27,1,0.05,26829
3870,115,11,1,0.05,26830
3871,118,15,1,0.05,26831
3872,104,3,1,0.05,26832
3873,94,7,1,0.05,26834
3874,23,28,1,0.05,26835
3875,102,26,1,0.05,26836
3876,82,10,1,0.05,26838
3877,109,6,1,0.05,26838
3878,44,21,1,0.05,26844
3879,132,24,1,0.05,26849
3880,112,7,1,0.05,26849
3881,117,10,1,0.05,26849
3882,-15,74,1,0.05,26854
3883,117,10,1,0.05,26854
3884,23,32,1,0.05,26863
3885,110,6,1,0.05,26863
3886,110,11,1,0.05,26863
3887,107,6,1,0.05,26863
3888,100,11,1,0.05,26863
3889,112,14,1,0.05,26867
3890,82,22,1,0.05,26870
3891,64,24,1,0.05,26875
3892,100,1,1,0.05,26875
3893,108,13,1,0.05,26876
3894,110,24,1,0.05,26879
3895,112,12,1,0.05,26879
3896,105,5,1,0.05,26880
3897,113,9,1,0.05,26880
3898,116,10,1,0.05,26881
3899,18,41,1,0.05,26891
3900,123,25,1,0.05,26893
3901,126,19,1,0.05,26893
3902,117,13,1,0.05,26893
3903,129,16,1,0.05,26893
3904,101,2,1,0.05,26893
3905,99,25,1,0.05,26900
3906,107,13,1,0.05,26901
3907,127,15,1,0.05,26901
3908,69,20,1,0.05,26904
3909,75,23,1,0.05,26907
3910,112,7,1,0.05,26907
3911,100,1,1,0.05,26907
3912,116,19,1,0.05,26907
3913,51,27,1,0.05,26912
3914,114,33,1,0.05,26915
3915,91,14,1,0.05,26917
3916,95,17,1,0.05,26920
3917,100,1,1,0.05,26920
3918,103,18,1,0.05,26923
3919,104,3,1,0.05,26923
3920,113,8,1,0.05,26925
3921,106,4,1,0.05,26925
3922,118,15,1,0.05,26926
3923,116,13,1,0.05,26926
3924,122,16,1,0.05,26926
3925,104,3,1,0.05,26926
3926,72,45,1,0.05,26935
3927,104,33,1,0.05,26944
3928,89,7,1,0.05,26946
3929,112,14,1,0.05,26946
3930,105,4,1,0.05,26946
3931,82,19,1,0.05,26950
3932,118,10,1,0.05,26950
3933,116,9,1,0.05,26950
3934,60,17,1,0.05,26954
3935,109,6,1,0.05,26954
3936,108,6,1,0.05,26955
3937,108,7,1,0.05,26955
3938,109,6,1,0.05,26955
3939,87,12,1,0.05,26957
3940,112,25,1,0.05,26962
3941,100,1,1,0.05,26962
3942,114,15,1,0.05,26963
3943,131,20,1,0.05,26964
3944,107,22,1,0.05,26968
3945,122,20,1,0.05,26968
3946,94,17,1,0.05,26970
3947,86,19,1,0.05,26973
3948,112,8,1,0.05,26973
3949,100,1,1,0.05,26973
3950,8,62,1,0.05,26973
3951,66,20,1,0.05,26976
3952,94,16,1,0.05,26980
3953,118,20,1,0.05,26981
3954,111,21,1,0.05,26983
3955,103,23,1,0.05,26986
3956,104,3,1,0.05,26986
3957,84,18,1,0.05,26989
3958,66,26,1,0.05,26994
3959,97,16,1,0.05,26996
3960,94,16,1,0.05,26998
3961,116,11,1,0.05,26998
3962,114,9,1,0.05,26998
3963,124,16,1,0.05,26998
3964,72,21,1,0.05,27005
3965,103,16,1,0.05,27007
3966,111,7,1,0.05,27007
3967,108,8,1,0.05,27010
3968,111,7,1,0.05,27010
3969,111,9,1,0.05,27010
3970,116,13,1,0.05,27011
3971,63,21,1,0.05,27017
3972,120,14,1,0.05,27017
3973,108,5,1,0.05,27017
3974,107,5,1,0.05,27017
3975,102,2,1,0.05,27017
3976,58,25,1,0.05,27021
3977,106,5,1,0.05,27021
3978,112,15,1,0.05,27021
3979,112,9,1,0.05,27021
3980,89,11,1,0.05,27024
3981,109,6,1,0.05,27025
3982,118,18,1,0.05,27027
3983,76,27,1,0.05,27039
3984,118,22,1,0.05,27042
3985,112,7,1,0.05,27042
3986,70,24,1,0.05,27049
3987,110,10,1,0.05,27050
3988,110,9,1,0.05,27050
3989,106,6,1,0.05,27053
3990,102,2,1,0.05,27053
3991,67,12,1,0.05,27057
3992,95,23,1,0.05,27064
3993,109,12,1,0.05,27065
3994,122,12,1,0.05,27065
3995,101,2,1,0.05,27065
3996,114,8,1,0.05,27065
3997,89,17,1,0.05,27068
3998,116,14,1,0.05,27068
3999,110,12,1,0.05,27070
4000,77,44,1,0.05,27079
4001,89,21,1,0.05,27084
4002,66,28,1,0.05,27091
4003,125,17,1,0.05,27091
4004,93,5,1,0.05,27093
4005,114,9,1,0.05,27093
4006,44,31,1,0.05,27100
4007,116,11,1,0.05,27100
4008,92,17,1,0.05,27103
4009,126,19,1,0.05,27103
4010,103,20,1,0.05,27104
4011,104,9,1,0.05,27105
4012,54,17,1,0.05,27109
4013,115,13,1,0.05,27110
4014,113,22,1,0.05,27112
4015,94,23,1,0.05,27116
4016,102,2,1,0.05,27116
4017,87,15,1,0.05,27118
4018,102,2,1,0.05,27118
4019,80,28,1,0.05,27122
4020,112,7,1,0.05,27122
4021,110,6,1,0.05,27122
4022,42,43,1,0.05,27137
4023,104,27,1,0.05,27141
4024,112,7,1,0.05,27141
4025,70,27,1,0.05,27148
4026,108,5,1,0.05,27148
4027,100,1,1,0.05,27148
4028,97,33,1,0.05,27151
4029,122,13,1,0.05,27152
4030,84,14,1,0.05,27153
4031,114,8,1,0.05,27153
4032,118,10,1,0.05,27153
4033,111,15,1,0.05,27154
4034,118,10,1,0.05,27154
4035,68,34,1,0.05,27160
4036,104,3,1,0.05,27160
4037,108,10,1,0.05,27161
4038,-15,60,1,0.05,27170
4039,67,27,1,0.05,27176
4040,110,6,1,0.05,27176
4041,113,23,1,0.05,27178
4042,97,3,1,0.05,27178
4043,104,3,1,0.05,27178
4044,100,11,1,0.05,27178
4045,118,12,1,0.05,27178
4046,115,9,1,0.05,27178
4047,108,5,1,0.05,27178
4048,82,28,1,0.05,27188
4049,101,25,1,0.05,27190
4050,123,14,1,0.05,27191
4051,115,13,1,0.05,27191
4052,101,7,1,0.05,27192
4053,66,29,1,0.05,27196
4054,111,7,1,0.05,27196
4055,112,11,1,0.05,27196
4056,94,16,1,0.05,27197
4057,105,11,1,0.05,27197
4058,97,27,1,0.05,27200
4059,118,10,1,0.05,27200
4060,106,4,1,0.05,27200
4061,111,8,1,0.05,27200
4062,74,18,1,0.05,27201
4063,74,23,1,0.05,27208
4064,103,12,1,0.05,27210
4065,108,6,1,0.05,27211
4066,102,13,1,0.05,27212
4067,106,23,1,0.05,27217
4068,107,5,1,0.05,27217
4069,113,34,1,0.05,27224
4070,52,26,1,0.05,27228
4071,120,24,1,0.05,27230
4072,55,50,1,0.05,27236
4073,110,6,1,0.05,27236
4074,74,32,1,0.05,27242
4075,107,15,1,0.05,27243
4076,100,1,1,0.05,27243
4077,120,27,1,0.05,27247
4078,65,28,1,0.05,27252
4079,117,23,1,0.05,27255
4080,109,22,1,0.05,27257
4081,105,4,1,0.05,27257
4082,101,2,1,0.05,27257
4083,39,54,1,0.05,27274
4084,84,29,1,0.05,27276
4085,104,3,1,0.05,27276
4086,70,28,1,0.05,27281
4087,106,17,1,0.05,27283
4088,112,11,1,0.05,27283
4089,104,11,1,0.05,27284
4090,115,10,1,0.05,27284
4091,111,14,1,0.05,27284
4092,120,13,1,0.05,27284
4093,97,27,1,0.05,27288
4094,119,14,1,0.05,27288
4095,94,22,1,0.05,27289
4096,95,8,1,0.05,27291
4097,113,8,1,0.05,27291
4098,98,4,1,0.05,27292
4099,79,19,1,0.05,27295
4100,94,14,1,0.05,27298
4101,86,12,1,0.05,27300
4102,110,17,1,0.05,27300
4103,62,32,1,0.05,27306
4104,118,15,1,0.05,27308
4105,110,12,1,0.05,27308
4106,124,17,1,0.05,27308
4107,122,27,1,0.05,27309
4108,97,42,1,0.05,27316
4109,109,6,1,0.05,27316
4110,98,8,1,0.05,27317
4111,91,21,1,0.05,27322
4112,113,9,1,0.05,27322
4113,58,40,1,0.05,27330
4114,126,24,1,0.05,27331
4115,100,1,1,0.05,27331
4116,113,9,1,0.05,27331
4117,115,16,1,0.05,27332
4118,69,41,1,0.05,27337
4119,-16,41,1,0.05,27349
4120,76,27,1,0.05,27358
4121,113,20,1,0.05,27363
4122,111,8,1,0.05,27363
4123,96,24,1,0.05,27365
4124,124,13,1,0.05,27365
4125,115,10,1,0.05,27365
4126,116,11,1,0.05,27365
4127,53,18,1,0.05,27368
4128,108,16,1,0.05,27368
4129,102,2,1,0.05,27368
4130,110,6,1,0.05,27368
4131,115,9,1,0.05,27368
4132,102,21,1,0.05,27369
4133,111,21,1,0.05,27375
4134,109,11,1,0.05,27375
4135,114,10,1,0.05,27376
4136,114,11,1,0.05,27376
4137,109,7,1,0.05,27376
4138,106,10,1,0.05,27378
4139,109,15,1,0.05,27378
4140,108,5,1,0.05,27378
4141,104,3,1,0.05,27378
4142,85,39,1,0.05,27390
4143,91,15,1,0.05,27392
4144,64,26,1,0.05,27397
4145,102,2,1,0.05,27397
4146,115,10,1,0.05,27397
4147,109,7,1,0.05,27397
4148,86,8,1,0.05,27400
4149,108,25,1,0.05,27401
4150,114,22,1,0.05,27401
4151,119,11,1,0.05,27401
4152,110,6,1,0.05,27401
4153,121,27,1,0.05,27406
4154,95,20,1,0.05,27407
4155,117,11,1,0.05,27407
4156,118,17,1,0.05,27407
4157,115,11,1,0.05,27409
4158,103,34,1,0.05,27410
4159,107,22,1,0.05,27411
4160,109,19,1,0.05,27415
4161,109,6,1,0.05,27415
4162,69,22,1,0.05,27418
4163,106,4,1,0.05,27418
4164,120,11,1,0.05,27418
4165,95,8,1,0.05,27419
4166,91,15,1,0.05,27421
4167,106,4,1,0.05,27421
4168,122,12,1,0.05,27421
4169,96,9,1,0.05,27421
4170,120,11,1,0.05,27421
4171,108,5,1,0.05,27421
4172,108,5,1,0.05,27421
4173,104,6,1,0.05,27422
4174,105,4,1,0.05,27422
4175,121,12,1,0.05,27422
4176,76,19,1,0.05,27424
4177,103,26,1,0.05,27427
4178,114,21,1,0.05,27431
4179,116,9,1,0.05,27431
4180,111,11,1,0.05,27432
4181,110,6,1,0.05,27432
4182,98,12,1,0.05,27435
4183,100,1,1,0.05,27435
4184,110,6,1,0.05,27435
4185,110,15,1,0.05,27437
4186,101,2,1,0.05,27437
4187,81,19,1,0.05,27440
4188,106,4,1,0.05,27440
4189,113,8,1,0.05,27440
4190,84,33,1,0.05,27447
4191,134,21,1,0.05,27447
4192,120,16,1,0.05,27448
4193,107,5,1,0.05,27448
4194,102,2,1,0.05,27449
4195,106,4,1,0.05,27449
4196,89,25,1,0.05,27453
4197,112,16,1,0.05,27455
4198,98,45,1,0.05,27461
4199,108,5,1,0.05,27461
4200,108,5,1,0.05,27461
4201,118,30,1,0.05,27466
4202,104,3,1,0.05,27466
4203,88,35,1,0.05,27477
4204,106,4,1,0.05,27477
4205,101,21,1,0.05,27482
4206,117,10,1,0.05,27482
4207,114,17,1,0.05,27484
4208,120,22,1,0.05,27484
4209,106,5,1,0.05,27484
4210,111,27,1,0.05,27488
4211,118,11,1,0.05,27488
4212,106,7,1,0.05,27488
4213,107,8,1,0.05,27490
4214,102,15,1,0.05,27491
4215,83,12,1,0.05,27493
4216,107,5,1,0.05,27493
4217,116,22,1,0.05,27493
4218,108,6,1,0.05,27493
4219,97,27,1,0.05,27497
4220,123,14,1,0.05,27497
4221,56,37,1,0.05,27508
4222,110,15,1,0.05,27510
4223,118,13,1,0.05,27513
4224,107,5,1,0.05,27513
4225,114,8,1,0.05,27513
4226,89,19,1,0.05,27519
4227,101,2,1,0.05,27519
4228,104,13,1,0.05,27523
4229,103,25,1,0.05,27529
4230,58,27,1,0.05,27537
4231,107,10,1,0.05,27537
4232,98,19,1,0.05,27539
4233,92,23,1,0.05,27544
4234,30,34,1,0.05,27551
4235,105,30,1,0.05,27557
4236,108,5,1,0.05,27557
4237,104,3,1,0.05,27557
4238,115,9,1,0.05,27558
4239,113,21,1,0.05,27561
4240,99,10,1,0.05,27562
4241,108,6,1,0.05,27562
4242,86,18,1,0.05,27566
4243,74,37,1,0.05,27573
4244,74,26,1,0.05,27579
4245,110,12,1,0.05,27581
4246,102,2,1,0.05,27581
4247,64,36,1,0.05,27585
4248,103,26,1,0.05,27592
4249,113,11,1,0.05,27592
4250,107,12,1,0.05,27592
4251,104,5,1,0.05,27592
4252,110,15,1,0.05,27593
4253,106,4,1,0.05,27593
4254,110,31,1,0.05,27599
4255,142,23,1,0.05,27599
4256,103,3,1,0.05,27599
4257,109,7,1,0.05,27599
4258,102,2,1,0.05,27599
4259,62,34,1,0.05,27610
4260,84,7,1,0.05,27612
4261,103,35,1,0.05,27615
4262,115,13,1,0.05,27615
4263,118,24,1,0.05,27615
4264,109,6,1,0.05,27615
4265,102,2,1,0.05,27615
4266,116,9,1,0.05,27615
4267,87,29,1,0.05,27619
4268,129,17,1,0.05,27619
4269,114,26,1,0.05,27620
4270,111,15,1,0.05,27620
4271,109,9,1,0.05,27621
4272,80,15,1,0.05,27625
4273,83,11,1,0.05,27626
4274,105,4,1,0.05,27626
4275,90,15,1,0.05,27631
4276,102,2,1,0.05,27631
4277,102,2,1,0.05,27631
4278,77,6,1,0.05,27633
4279,112,10,1,0.05,27635
4280,114,11,1,0.05,27635
4281,28,36,1,0.05,27642
4282,101,17,1,0.05,27647
4283,118,10,1,0.05,27647
4284,128,18,1,0.05,27648
4285,119,11,1,0.05,27648
4286,103,16,1,0.05,27650
4287,99,34,1,0.05,27657
4288,61,29,1,0.05,27660
4289,108,5,1,0.05,27660
4290,114,10,1,0.05,27662
4291,108,5,1,0.05,27662
4292,107,6,1,0.05,27662
4293,108,5,1,0.05,27662
4294,114,11,1,0.05,27662
4295,107,23,1,0.05,27664
4296,112,8,1,0.05,27664
4297,110,10,1,0.05,27666
4298,84,20,1,0.05,27668
4299,114,13,1,0.05,27669
4300,96,24,1,0.05,27676
4301,52,18,1,0.05,27681
4302,92,17,1,0.05,27686
4303,88,31,1,0.05,27691
4304,108,6,1,0.05,27692
4305,117,14,1,0.05,27693
4306,90,12,1,0.05,27695
4307,116,9,1,0.05,27696
4308,103,10,1,0.05,27696
4309,106,4,1,0.05,27696
4310,106,11,1,0.05,27697
4311,92,6,1,0.05,27699
4312,122,19,1,0.05,27699
4313,64,28,1,0.05,27702
4314,104,4,1,0.05,27702
4315,105,4,1,0.05,27702
4316,107,13,1,0.05,27703
4317,126,15,1,0.05,27703
4318,101,8,1,0.05,27703
4319,103,3,1,0.05,27703
4320,110,6,1,0.05,27703
4321,104,3,1,0.05,27703
4322,118,10,1,0.05,27703
4323,84,22,1,0.05,27707
4324,121,20,1,0.05,27709
4325,103,12,1,0.05,27712
4326,118,13,1,0.05,27712
4327,102,8,1,0.05,27712
4328,122,15,1,0.05,27714
4329,58,19,1,0.05,27722
4330,116,9,1,0.05,27722
4331,34,39,1,0.05,27728
4332,30,31,1,0.05,27731
4333,106,13,1,0.05,27733
4334,105,10,1,0.05,27734
